order_id,purchase_ts,ship_ts,delivery_ts,refund_ts
e4e093251a8,6/15/20,6/20/20,7/1/20,
12a87394629,6/16/20,6/20/20,7/1/20,
832605f8a79,6/16/20,6/20/20,7/1/20,
ffdaf16edf0,6/16/20,6/20/20,7/1/20,
5d0caf237b0,6/17/20,6/20/20,7/1/20,
5613b2db2f6,6/18/20,6/20/20,7/1/20,
266ea8be6c0,6/19/20,6/20/20,7/1/20,
e424ac1bff6,6/19/20,6/20/20,7/1/20,
e6ff43c182c,6/19/20,6/20/20,7/1/20,
0078e0a047f,6/15/20,6/20/20,7/2/20,
34a160d0aa8,6/16/20,6/20/20,7/2/20,
db084701d3c,6/17/20,6/20/20,7/2/20,
38eb114cfd8,6/17/20,6/20/20,7/2/20,
94996f4a96a,6/17/20,6/20/20,7/2/20,
8a7aeeaf851,6/18/20,6/20/20,7/2/20,
6bbe86a4ef5,6/18/20,6/20/20,7/2/20,
1e402ecc33e,6/19/20,6/20/20,7/2/20,
de105ed7cfb,6/19/20,6/20/20,7/2/20,
7c271f0e19f,6/15/20,6/20/20,7/3/20,
f5ed9f3cfdf,6/15/20,6/20/20,7/3/20,
936da1fbfc5,6/16/20,6/20/20,7/3/20,
1840b091939,6/17/20,6/20/20,7/3/20,
229be8a7746,6/17/20,6/20/20,7/3/20,
372e71e0773,6/18/20,6/20/20,7/3/20,
b731da91502,6/18/20,6/20/20,7/3/20,
c5c58722383,6/18/20,6/20/20,7/3/20,
e17f35059e9,6/19/20,6/20/20,7/3/20,
d83477c44dc,6/14/20,6/20/20,7/4/20,
75f71e3d6dc,6/15/20,6/20/20,7/4/20,
21ce11a970e,6/15/20,6/20/20,7/4/20,
14d5c3bb36e,6/16/20,6/20/20,7/4/20,
107f0af42d6,6/17/20,6/20/20,7/4/20,
18e223a1b6b,6/17/20,6/20/20,7/4/20,
3831c9aad20,6/18/20,6/20/20,7/4/20,
4e324201d83,6/18/20,6/20/20,7/4/20,
80cfc810ff1,6/18/20,6/20/20,7/4/20,
996af83afa7,6/18/20,6/20/20,7/4/20,
b98c744ae03,6/18/20,6/20/20,7/4/20,
552cf49a5d5,6/19/20,6/20/20,7/4/20,
a648cad571d,2/25/21,3/3/21,3/10/21,3/13/21
2c45e34171c,2/25/21,3/3/21,3/10/21,
28e2cfa113a,2/25/21,3/3/21,3/10/21,
83d2900b396,2/26/21,3/3/21,3/10/21,
5920fcf2651,2/27/21,3/3/21,3/10/21,
729ce240b92,2/27/21,3/3/21,3/10/21,
7ac18ffafd4,2/27/21,3/3/21,3/10/21,
0955f6bfad0,2/28/21,3/3/21,3/10/21,
9d6a3890e21,3/1/21,3/3/21,3/10/21,
8b59800bf2b,3/2/21,3/3/21,3/10/21,
8cb6cfece01,3/2/21,3/3/21,3/10/21,
70a3f9cf3a8,2/25/21,3/3/21,3/11/21,
c9240a15419,2/25/21,3/3/21,3/11/21,
419d6237d19,2/26/21,3/3/21,3/11/21,
d8011787211,2/26/21,3/3/21,3/11/21,
b8763e65f40,2/27/21,3/3/21,3/11/21,
d8e788b6cb2,2/27/21,3/3/21,3/11/21,
e8525e77964,2/28/21,3/3/21,3/11/21,
d19e4eefcf3,3/1/21,3/3/21,3/11/21,
b26eca7c07f,3/2/21,3/3/21,3/11/21,
0bbda629151,2/25/21,3/3/21,3/12/21,
99226f8e123,2/25/21,3/3/21,3/12/21,
c339875c3fb,2/25/21,3/3/21,3/12/21,
fa99bc480cd,2/26/21,3/3/21,3/12/21,
29230800bef,2/27/21,3/3/21,3/12/21,
22d53c649ca,2/27/21,3/3/21,3/12/21,
55720271dd8,2/27/21,3/3/21,3/12/21,
62d8716f165,2/27/21,3/3/21,3/12/21,
14eac9bd23d,2/28/21,3/3/21,3/12/21,
c066c5b3298,2/28/21,3/3/21,3/12/21,
d52489b3eaf,2/28/21,3/3/21,3/12/21,
90afdbbe089,3/1/21,3/3/21,3/12/21,
6070fc8a1ed,3/2/21,3/3/21,3/12/21,
cd036b6a577,3/2/21,3/3/21,3/12/21,
1775a3f216e,2/25/21,3/3/21,3/13/21,
2d03e7c9719,2/25/21,3/3/21,3/13/21,
ae222a7f504,2/25/21,3/3/21,3/13/21,
7e4e958f5fd,2/26/21,3/3/21,3/13/21,
b6a4f70d392,3/2/21,3/3/21,3/13/21,
6606f7915e0,2/25/21,3/3/21,3/14/21,
be9d728151a,2/26/21,3/3/21,3/14/21,
d921e3ca953,2/26/21,3/3/21,3/14/21,
e1dbf48be0d,2/26/21,3/3/21,3/14/21,
44881aa6289,2/27/21,3/3/21,3/14/21,
3bab0db2cbc,2/27/21,3/3/21,3/14/21,
c7ed57e16b4,2/28/21,3/3/21,3/14/21,
cc7b410289a,2/28/21,3/3/21,3/14/21,
4c64222a036,3/1/21,3/3/21,3/14/21,
79f11ae4d6e,3/2/21,3/3/21,3/14/21,
84c369b84e1,3/2/21,3/3/21,3/14/21,
8fe11a17abb,3/2/21,3/3/21,3/14/21,
ad0b58beec3,3/2/21,3/3/21,3/14/21,
943c3a5ed8c,2/25/21,3/3/21,3/15/21,
e1d5bc0bcab,2/25/21,3/3/21,3/15/21,3/20/21
afbe79cbb7a,2/25/21,3/3/21,3/15/21,
8d303985d03,2/26/21,3/3/21,3/15/21,
afd45f4f31b,2/28/21,3/3/21,3/15/21,
d581cf612f7,2/28/21,3/3/21,3/15/21,
f419f9ba0df,2/28/21,3/3/21,3/15/21,
abb354bdc3a,3/1/21,3/3/21,3/15/21,
23d2fee1f06,3/2/21,3/3/21,3/15/21,
2b5e528539a,2/25/21,3/3/21,3/16/21,
cd3d1957116,2/25/21,3/3/21,3/16/21,
4c21df56ba8,2/26/21,3/3/21,3/16/21,
71f7c794e6c,2/26/21,3/3/21,3/16/21,
f2204197256,2/26/21,3/3/21,3/16/21,
f2d14b5d317,2/26/21,3/3/21,3/16/21,
668e05f924d,2/27/21,3/3/21,3/16/21,
1230489670b,2/28/21,3/3/21,3/16/21,
4ea0ec03767,2/28/21,3/3/21,3/16/21,
5aa57a9842a,3/2/21,3/3/21,3/16/21,
fa1546f853a,2/25/21,3/3/21,3/17/21,
09ca08deefc,2/27/21,3/3/21,3/17/21,
0a6e0427eaa,2/27/21,3/3/21,3/17/21,
d4128d7cb08,2/28/21,3/3/21,3/17/21,3/20/21
b169999c798,2/28/21,3/3/21,3/17/21,
c1b7e93577a,2/28/21,3/3/21,3/17/21,
ccd07eabf9d,2/28/21,3/3/21,3/17/21,
de03cd1003a,2/28/21,3/3/21,3/17/21,
159bcaa90f9,3/1/21,3/3/21,3/17/21,
e31534aaa68,3/2/21,3/3/21,3/17/21,
1fe177df930,11/8/21,11/14/21,11/21/21,
d2b58b05b5b,11/8/21,11/14/21,11/21/21,
e48de6bf71d,11/8/21,11/14/21,11/21/21,
a5dacc5c54c,11/9/21,11/14/21,11/21/21,
a026bd57916,11/10/21,11/14/21,11/21/21,
2222af53c53,11/12/21,11/14/21,11/21/21,
ffd7f483ab6,11/13/21,11/14/21,11/21/21,
dd3ba7576ec,11/8/21,11/14/21,11/22/21,
522b3c2cbf1,11/9/21,11/14/21,11/22/21,
688688873b7,11/10/21,11/14/21,11/22/21,
89e0cb70f4c,11/10/21,11/14/21,11/22/21,
3e66e9b30d0,11/12/21,11/14/21,11/22/21,
c2e95d64935,11/12/21,11/14/21,11/22/21,
e9f3f19126c,11/12/21,11/14/21,11/22/21,
75855e4961c,11/13/21,11/14/21,11/22/21,
87aafa9c6a8,11/13/21,11/14/21,11/22/21,
3fcfd7d4e47,11/9/21,11/14/21,11/23/21,
3190b81117b,11/10/21,11/14/21,11/23/21,
463d8e958a1,11/10/21,11/14/21,11/23/21,
ce18bf297dd,11/12/21,11/14/21,11/23/21,
88b9d3a1805,11/13/21,11/14/21,11/23/21,
cdb9783c2cc,11/13/21,11/14/21,11/23/21,
fd9795e0769,11/13/21,11/14/21,11/23/21,
9a17fbc1da9,11/9/21,11/14/21,11/24/21,
25bf457a0b3,11/10/21,11/14/21,11/24/21,
304e4480a48,11/10/21,11/14/21,11/24/21,
5870a42435c,11/11/21,11/14/21,11/24/21,
a2dceac9f12,11/11/21,11/14/21,11/24/21,
6454d6fbe33,11/13/21,11/14/21,11/24/21,
20f4e63dd05,11/8/21,11/14/21,11/25/21,
af403e7b4dd,11/9/21,11/14/21,11/25/21,
3caca63f527,11/11/21,11/14/21,11/25/21,
6f70b169d52,11/12/21,11/14/21,11/25/21,
a2a8c8e0664,11/12/21,11/14/21,11/25/21,
8de1a87ea3f,11/13/21,11/14/21,11/25/21,
65117623068,11/9/21,11/14/21,11/26/21,
41c99cc24e3,11/10/21,11/14/21,11/26/21,
896baec3b20,11/10/21,11/14/21,11/26/21,
91cfab884e4,11/11/21,11/14/21,11/26/21,
cec5210185c,11/11/21,11/14/21,11/26/21,
e41fbe35736,11/11/21,11/14/21,11/26/21,
33e583fbb98,11/13/21,11/14/21,11/26/21,
4cba6854461,11/13/21,11/14/21,11/26/21,
2730a394609,11/10/21,11/14/21,11/27/21,
43c4ef8c26c,11/10/21,11/14/21,11/27/21,
2dc4f9fb44e,11/11/21,11/14/21,11/27/21,
cea06024614,11/11/21,11/14/21,11/27/21,
f4842a7a835,11/11/21,11/14/21,11/27/21,
81f4c4d0000,11/13/21,11/14/21,11/27/21,
3d69ba82123,11/8/21,11/14/21,11/28/21,
acb3d7b6edf,11/9/21,11/14/21,11/28/21,
beb02e93bdd,11/11/21,11/14/21,11/28/21,
c3d9a140ebd,11/11/21,11/14/21,11/28/21,
f14842f17f2,11/11/21,11/14/21,11/28/21,
4c993f81185,11/12/21,11/14/21,11/28/21,
f6770ec1747,11/13/21,11/14/21,11/28/21,
8af9d43bafa,7/22/22,7/28/22,8/4/22,
22fcc444c04,7/23/22,7/28/22,8/4/22,
2a6f0276c61,7/24/22,7/28/22,8/4/22,
9b364a090cf,7/25/22,7/28/22,8/4/22,
dea0a701036,7/25/22,7/28/22,8/4/22,
8e68ca6e9fd,7/26/22,7/28/22,8/4/22,
9886651483f,7/26/22,7/28/22,8/4/22,
3e7c12ca895,7/22/22,7/28/22,8/5/22,
5daa39ff15e,7/23/22,7/28/22,8/5/22,
ff5b3e365d5,7/23/22,7/28/22,8/5/22,
91ca783a0f8,7/26/22,7/28/22,8/5/22,
2417cf1ca4d,7/24/22,7/28/22,8/6/22,
5f6ddae0bfc,7/24/22,7/28/22,8/6/22,
66e070634db,7/24/22,7/28/22,8/6/22,
9ae2f23a31c,7/24/22,7/28/22,8/6/22,
c50a146852e,7/24/22,7/28/22,8/6/22,
f9558587668,7/27/22,7/28/22,8/6/22,
62c29d4d4cf,7/22/22,7/28/22,8/7/22,
98f73fbfde1,7/22/22,7/28/22,8/7/22,
4331941dff8,7/24/22,7/28/22,8/7/22,
56b8516c76e,7/26/22,7/28/22,8/7/22,
3fa696c2d25,7/22/22,7/28/22,8/8/22,
398564c32e8,7/24/22,7/28/22,8/8/22,
573ef5f36bb,7/25/22,7/28/22,8/8/22,
e35d297e352,7/25/22,7/28/22,8/8/22,
59980fea57a,7/27/22,7/28/22,8/8/22,
e6a9258c3a8,7/22/22,7/28/22,8/9/22,
5b8c7f807b7,7/24/22,7/28/22,8/9/22,
cfc1ea69b65,7/24/22,7/28/22,8/9/22,
044356d0cca,7/25/22,7/28/22,8/9/22,
fe941ccd5cc,7/26/22,7/28/22,8/9/22,
55f9fd95d3c,7/25/22,7/28/22,8/10/22,
bc7af40526e,7/25/22,7/28/22,8/10/22,
72c1223acd7,7/27/22,7/28/22,8/10/22,
537e30e8fd7,7/25/22,7/28/22,8/11/22,
7fccfaa62dd,7/25/22,7/28/22,8/11/22,
8cb1b595770,7/25/22,7/28/22,8/11/22,
bb507d2d4a6,7/25/22,7/28/22,8/11/22,
7e6e1092131,7/27/22,7/28/22,8/11/22,
8acb0912340,7/27/22,7/28/22,8/11/22,
15aa8dbb4d1,1/22/19,1/26/19,2/2/19,
34a04c36d38,1/22/19,1/26/19,2/2/19,
48bca1b4b5b,1/22/19,1/26/19,2/2/19,
16d92690a89,1/23/19,1/26/19,2/2/19,
f1b0d0943ad,1/21/19,1/26/19,2/3/19,
3.48E+14,1/21/19,1/26/19,2/4/19,
8d0aa1e3fc3,1/21/19,1/26/19,2/4/19,
12dab4202cd,1/22/19,1/26/19,2/4/19,
a2d584e97a6,1/24/19,1/26/19,2/5/19,
e84d760cf0b,1/24/19,1/26/19,2/5/19,
4610f76ed46,1/25/19,1/26/19,2/5/19,
7ee78335613,1/20/19,1/26/19,2/6/19,
335512374a1,1/21/19,1/26/19,2/6/19,
836b9675a94,1/21/19,1/26/19,2/6/19,
d1423dd8141,1/22/19,1/26/19,2/6/19,
f3d306e00f8,1/22/19,1/26/19,2/6/19,
2a328e0ba26,1/24/19,1/26/19,2/6/19,
2e22245b292,1/22/19,1/26/19,2/7/19,
c3394ff8e0f,1/22/19,1/26/19,2/7/19,
345a8f5efc3,1/24/19,1/26/19,2/7/19,
624adf0741e,1/23/19,1/26/19,2/8/19,
31e3039a2b6,1/25/19,1/26/19,2/8/19,
962a368db9d,1/25/19,1/26/19,2/8/19,
676da196bce,1/20/19,1/26/19,2/9/19,
af4599f2533,1/21/19,1/26/19,2/9/19,2/12/19
308d6b1c6ea,1/23/19,1/26/19,2/9/19,
aa2f9095793,1/23/19,1/26/19,2/9/19,
61294259749,1/24/19,1/26/19,2/9/19,
69ae7f6db26,10/3/19,10/9/19,10/16/19,
c6af762be29,10/4/19,10/9/19,10/16/19,
20d9e6d8545,10/5/19,10/9/19,10/16/19,
55b9c47e18d,10/5/19,10/9/19,10/16/19,
8e2b7aca79e,10/7/19,10/9/19,10/16/19,
c3ba5b016ac,10/5/19,10/9/19,10/17/19,
0ba1a28a156,10/6/19,10/9/19,10/17/19,
d319689f23b,10/7/19,10/9/19,10/17/19,
98193ef1cd7,10/8/19,10/9/19,10/17/19,
f8ff4f03476,10/6/19,10/9/19,10/18/19,
0d78d6dd63e,10/3/19,10/9/19,10/19/19,
6d4676762e9,10/3/19,10/9/19,10/20/19,
342ef83a0fb,10/4/19,10/9/19,10/20/19,
44c16b6f374,10/5/19,10/9/19,10/20/19,
25779464877,10/8/19,10/9/19,10/20/19,
1f90249653f,10/8/19,10/9/19,10/20/19,
77cbf4e8199,10/3/19,10/9/19,10/21/19,
e12483857d3,10/3/19,10/9/19,10/21/19,
0247cc81295,10/4/19,10/9/19,10/21/19,
93305e6596b,10/4/19,10/9/19,10/21/19,10/25/19
e00e73c0448,10/5/19,10/9/19,10/21/19,
eb66ac96392,10/5/19,10/9/19,10/21/19,
19d41c6352c,10/3/19,10/9/19,10/22/19,
4a3d15620bf,10/5/19,10/9/19,10/22/19,
5034b37df85,10/5/19,10/9/19,10/22/19,
fd291e2fff0,10/6/19,10/9/19,10/22/19,
752d2da24d2,10/7/19,10/9/19,10/22/19,
9276a23315c,10/5/19,10/9/19,10/23/19,
25e9d6e1a47,10/7/19,10/9/19,10/23/19,
32ae3d08750,10/8/19,10/9/19,10/23/19,
733b6232ae8,10/8/19,10/9/19,10/23/19,
0af7f624e6b,6/15/20,6/21/20,6/28/20,
2e2a76d867c,6/15/20,6/21/20,6/28/20,
eb957932b0a,6/15/20,6/21/20,6/28/20,
fe80d347a4d,6/15/20,6/21/20,6/28/20,
cb57d02da29,6/16/20,6/21/20,6/28/20,
283ef652168,6/17/20,6/21/20,6/28/20,
fd24eec6165,6/18/20,6/21/20,6/28/20,
09ecfb0bbe8,6/18/20,6/21/20,6/28/20,
b3f026b35c3,6/19/20,6/21/20,6/28/20,
13474564f7b,6/20/20,6/21/20,6/28/20,
46396416c6f,6/20/20,6/21/20,6/28/20,
4a5225262a6,6/20/20,6/21/20,6/28/20,
38c7532e83d,6/15/20,6/21/20,6/29/20,
6d510b9923b,6/15/20,6/21/20,6/29/20,
94331e72555,6/16/20,6/21/20,6/29/20,
069c3220014,6/17/20,6/21/20,6/29/20,
0f01ab264c4,6/17/20,6/21/20,6/29/20,
0ff26c5f215,6/17/20,6/21/20,6/29/20,
c36cc451233,6/17/20,6/21/20,6/29/20,
c04b4b3e30e,6/18/20,6/21/20,6/29/20,
d61417be588,6/18/20,6/21/20,6/29/20,
fb087c5771e,6/18/20,6/21/20,6/29/20,
06cc64ba1f4,6/19/20,6/21/20,6/29/20,
7f2caef8e27,6/19/20,6/21/20,6/29/20,
cff6c3f2f2d,6/19/20,6/21/20,6/29/20,
4d40f84a92a,6/20/20,6/21/20,6/29/20,
cab90a73028,6/20/20,6/21/20,6/29/20,
ce0319827dc,6/20/20,6/21/20,6/29/20,
8f8ed7ddba1,6/15/20,6/21/20,6/30/20,
533126e9863,6/15/20,6/21/20,6/30/20,
743ebc90e09,6/16/20,6/21/20,6/30/20,
bb855c22fe0,6/16/20,6/21/20,6/30/20,
0ab0f0fe77f,6/17/20,6/21/20,6/30/20,
cb48c92b490,6/17/20,6/21/20,6/30/20,
07c325d35c6,6/18/20,6/21/20,6/30/20,
552c33ac404,6/18/20,6/21/20,6/30/20,
7a93d996a9a,6/18/20,6/21/20,6/30/20,
ba1348212c3,6/19/20,6/21/20,6/30/20,
7eaece089ee,6/19/20,6/21/20,6/30/20,
e2c9281f99e,6/19/20,6/21/20,6/30/20,
ef42ceb3a6f,6/19/20,6/21/20,6/30/20,
0448b8a12c7,6/20/20,6/21/20,6/30/20,
3c84cf359f2,6/20/20,6/21/20,6/30/20,
c0495142775,6/20/20,6/21/20,6/30/20,
a8ce6d7a6df,6/15/20,6/21/20,7/1/20,
9f00335713d,6/16/20,6/21/20,7/1/20,
24d88e9053b,6/17/20,6/21/20,7/1/20,
322cd94eeab,6/17/20,6/21/20,7/1/20,
32fffdf1963,6/17/20,6/21/20,7/1/20,
fdb9cc17047,6/18/20,6/21/20,7/1/20,
4994a41fadd,6/18/20,6/21/20,7/1/20,
c25b46a4edd,6/18/20,6/21/20,7/1/20,
abf39be8c5b,6/19/20,6/21/20,7/1/20,
694ba58d443,6/18/20,6/21/20,7/2/20,
fab2e65f763,6/18/20,6/21/20,7/2/20,
1c193560b54,6/19/20,6/21/20,7/2/20,
253124bced7,6/20/20,6/21/20,7/2/20,
2ef227995d0,6/20/20,6/21/20,7/2/20,
dfc413e7122,6/20/20,6/21/20,7/2/20,
a34d624a4d1,6/16/20,6/21/20,7/3/20,
4f0e4dafad9,6/17/20,6/21/20,7/3/20,
87fb985c9e7,6/17/20,6/21/20,7/3/20,
a44919fd65f,6/17/20,6/21/20,7/3/20,
1f873fb9b61,6/18/20,6/21/20,7/3/20,
b163ea174ff,6/18/20,6/21/20,7/3/20,
d8e1b2faaf1,6/18/20,6/21/20,7/3/20,
a4fa844df27,6/19/20,6/21/20,7/3/20,
7c0279ff09f,6/15/20,6/21/20,7/4/20,
a6453e04faa,6/15/20,6/21/20,7/4/20,
80cdaabc945,6/16/20,6/21/20,7/4/20,
6ef0de3720e,6/17/20,6/21/20,7/4/20,
0a2c4038b7f,6/18/20,6/21/20,7/4/20,
27da8b4e324,6/18/20,6/21/20,7/4/20,
3e10f3215b0,6/18/20,6/21/20,7/4/20,
1965fed28e0,6/19/20,6/21/20,7/4/20,
94436b27341,6/19/20,6/21/20,7/4/20,
fea79900e46,6/19/20,6/21/20,7/4/20,
5f758c71dbf,6/15/20,6/21/20,7/5/20,
223d671c3d8,6/16/20,6/21/20,7/5/20,
e41f7304a9b,6/16/20,6/21/20,7/5/20,
d5a188b86fb,6/17/20,6/21/20,7/5/20,
e649ee93991,6/17/20,6/21/20,7/5/20,
3012e307869,6/18/20,6/21/20,7/5/20,
24d540c99f6,6/19/20,6/21/20,7/5/20,7/9/20
44c77e54426,6/19/20,6/21/20,7/5/20,
6223be9ee16,6/19/20,6/21/20,7/5/20,
a88557a8224,6/19/20,6/21/20,7/5/20,
e5e569b085b,6/19/20,6/21/20,7/5/20,
10741387ecc,6/20/20,6/21/20,7/5/20,
3bf92351190,2/26/21,3/4/21,3/11/21,
d53430ba674,2/26/21,3/4/21,3/11/21,
109b6d1f3fa,2/27/21,3/4/21,3/11/21,
34f827f6d61,2/27/21,3/4/21,3/11/21,
6e5dc31ce46,2/27/21,3/4/21,3/11/21,
9af2e982c7f,2/28/21,3/4/21,3/11/21,
9a5a234aab8,3/1/21,3/4/21,3/11/21,
dd86765f8a6,3/2/21,3/4/21,3/11/21,3/19/21
9df12921300,3/2/21,3/4/21,3/11/21,
aa3c847de5d,3/2/21,3/4/21,3/11/21,
96768f07646,3/3/21,3/4/21,3/11/21,
ac224795994,3/3/21,3/4/21,3/11/21,
60c108cb042,2/26/21,3/4/21,3/12/21,
26a8941e5dc,2/27/21,3/4/21,3/12/21,
425da11882d,3/1/21,3/4/21,3/12/21,
555d25fb311,3/1/21,3/4/21,3/12/21,
3f2b44e5bd5,3/2/21,3/4/21,3/12/21,
6c199014278,3/2/21,3/4/21,3/12/21,
32a977901b5,3/3/21,3/4/21,3/12/21,
590aa0f6a56,2/26/21,3/4/21,3/13/21,
ac1a27cf4b8,2/26/21,3/4/21,3/13/21,
75f259ed181,2/27/21,3/4/21,3/13/21,
8a5223d6541,2/27/21,3/4/21,3/13/21,
094bd2d35f4,2/28/21,3/4/21,3/13/21,
924368f4014,2/28/21,3/4/21,3/13/21,
54913e51b37,3/1/21,3/4/21,3/13/21,
0d251500e16,3/2/21,3/4/21,3/13/21,
adffbbb9762,3/2/21,3/4/21,3/13/21,
0f51c2d45ba,3/3/21,3/4/21,3/13/21,
e30eb7f59a8,2/26/21,3/4/21,3/14/21,
234ade6e79e,2/27/21,3/4/21,3/14/21,
47efe6974cd,2/27/21,3/4/21,3/14/21,
170cd9eafb6,2/28/21,3/4/21,3/14/21,
468e9ae024f,2/28/21,3/4/21,3/14/21,
46d5b88d97a,2/28/21,3/4/21,3/14/21,
80f6b2d6060,2/28/21,3/4/21,3/14/21,
f2f78d27e96,3/1/21,3/4/21,3/14/21,
3e8b7c32be0,3/2/21,3/4/21,3/14/21,
43612de2f5e,3/2/21,3/4/21,3/14/21,
7d80e84172b,3/2/21,3/4/21,3/14/21,
7dce1bcfd36,3/2/21,3/4/21,3/14/21,
df99d723ea4,3/2/21,3/4/21,3/14/21,
00950035fba,3/3/21,3/4/21,3/14/21,
a92632cfa25,2/27/21,3/4/21,3/15/21,
fd433d07943,2/27/21,3/4/21,3/15/21,
78ff2ee8be2,2/28/21,3/4/21,3/15/21,3/24/21
81eac8dc73a,2/28/21,3/4/21,3/15/21,
c9a37952cc9,3/1/21,3/4/21,3/15/21,
edafe186c50,3/1/21,3/4/21,3/15/21,
fb344062177,3/2/21,3/4/21,3/15/21,
dbf45565cd6,3/2/21,3/4/21,3/15/21,
a730cd2a0b8,3/3/21,3/4/21,3/15/21,
c291e915ded,3/3/21,3/4/21,3/15/21,
961d92574a2,2/26/21,3/4/21,3/16/21,
bcccd2e0779,2/26/21,3/4/21,3/16/21,
70741fef6b3,2/28/21,3/4/21,3/16/21,
da3d8982ca4,2/28/21,3/4/21,3/16/21,
33d96ce6570,3/1/21,3/4/21,3/16/21,
741032dc719,3/1/21,3/4/21,3/16/21,
8f4b655cc45,3/1/21,3/4/21,3/16/21,
bf16e24b951,3/1/21,3/4/21,3/16/21,
6911dff0009,3/2/21,3/4/21,3/16/21,
a36d5d2130c,3/2/21,3/4/21,3/16/21,
aefe68098b3,3/2/21,3/4/21,3/16/21,
602386a17b2,3/3/21,3/4/21,3/16/21,3/21/21
57a35951622,3/3/21,3/4/21,3/16/21,
9f94d483452,3/3/21,3/4/21,3/16/21,
74c25564eb7,2/26/21,3/4/21,3/17/21,
d889fd16540,2/26/21,3/4/21,3/17/21,
0395cdf4c53,2/27/21,3/4/21,3/17/21,
19adf6f6985,2/27/21,3/4/21,3/17/21,
3b1be125098,2/27/21,3/4/21,3/17/21,
52ff6c4e65f,2/27/21,3/4/21,3/17/21,
80ccbba09f0,2/27/21,3/4/21,3/17/21,
d4d14b12f3f,2/27/21,3/4/21,3/17/21,
beeb56de181,2/28/21,3/4/21,3/17/21,
20f08225636,3/1/21,3/4/21,3/17/21,
cde5f24eba8,3/1/21,3/4/21,3/17/21,
1d05191a2a7,3/2/21,3/4/21,3/17/21,
0bb770d6c72,3/3/21,3/4/21,3/17/21,
8d633a6db7b,3/3/21,3/4/21,3/17/21,
3fb9da1eea8,2/26/21,3/4/21,3/18/21,
53f969710a9,2/26/21,3/4/21,3/18/21,
d5f07078fa3,2/26/21,3/4/21,3/18/21,
e62e454c43a,2/26/21,3/4/21,3/18/21,
7bca3cee5a1,2/27/21,3/4/21,3/18/21,
a218b70920c,2/27/21,3/4/21,3/18/21,
4356c7dedf8,2/28/21,3/4/21,3/18/21,
4d53ea60912,2/28/21,3/4/21,3/18/21,
84fa613af7c,2/28/21,3/4/21,3/18/21,
db6b3e752ba,3/1/21,3/4/21,3/18/21,
9be9002a07d,3/2/21,3/4/21,3/18/21,
c0ab75ea9ce,3/2/21,3/4/21,3/18/21,
fa62c65684f,3/2/21,3/4/21,3/18/21,
0abca0961f9,3/3/21,3/4/21,3/18/21,
93f6ab6fbae,3/3/21,3/4/21,3/18/21,
7f15f266b9f,11/9/21,11/15/21,11/22/21,
0c0b5c285ce,11/10/21,11/15/21,11/22/21,
1109c7f4047,11/10/21,11/15/21,11/22/21,
122c377e089,11/10/21,11/15/21,11/22/21,
a8b929c56b1,11/12/21,11/15/21,11/22/21,
f1722191cbd,11/12/21,11/15/21,11/22/21,
187f9ee05ff,11/13/21,11/15/21,11/22/21,
331573d1295,11/13/21,11/15/21,11/22/21,
92996ab8b3e,11/13/21,11/15/21,11/22/21,
85006e16887,11/10/21,11/15/21,11/23/21,
2adc8d6ca1d,11/11/21,11/15/21,11/23/21,
bdfdb70b884,11/9/21,11/15/21,11/24/21,
2f741c734bf,11/10/21,11/15/21,11/24/21,
67630578c7f,11/10/21,11/15/21,11/24/21,
7697fbe268f,11/10/21,11/15/21,11/24/21,
d72644b0518,11/10/21,11/15/21,11/24/21,
d8da5dd509a,11/10/21,11/15/21,11/24/21,
2ec0364b500,11/11/21,11/15/21,11/24/21,
25670c856f6,11/14/21,11/15/21,11/24/21,
66a204d00a0,11/14/21,11/15/21,11/24/21,
9dbad5f5c37,11/14/21,11/15/21,11/24/21,
acf3fefe61f,11/14/21,11/15/21,11/24/21,
fd1427a1f02,11/14/21,11/15/21,11/24/21,
097c5bebd10,11/11/21,11/15/21,11/25/21,
617a0a5a9af,11/12/21,11/15/21,11/25/21,
81e8e487d3c,11/12/21,11/15/21,11/25/21,
3b815b80d2e,11/13/21,11/15/21,11/25/21,
8d7e9d0e01c,11/13/21,11/15/21,11/25/21,
fc4ed10381c,11/14/21,11/15/21,11/25/21,
2b4e8f30fd0,11/10/21,11/15/21,11/26/21,
0b02e301501,11/11/21,11/15/21,11/26/21,
320558b0c59,11/11/21,11/15/21,11/26/21,
b1a47f65fe2,11/11/21,11/15/21,11/26/21,
b797de029e9,11/11/21,11/15/21,11/26/21,
f292ebd7d5a,11/11/21,11/15/21,11/26/21,
fa9b904ca51,11/11/21,11/15/21,11/26/21,
66f363ee7cd,11/12/21,11/15/21,11/26/21,
84fe38c8cba,11/13/21,11/15/21,11/26/21,
eea77084f12,11/13/21,11/15/21,11/26/21,
e7aefe4cc2b,11/14/21,11/15/21,11/26/21,
ea5c57c2ab4,11/14/21,11/15/21,11/26/21,
efc841aebae,11/14/21,11/15/21,11/26/21,
f35e2ce9ac0,11/14/21,11/15/21,11/26/21,
8f3c5e72e73,11/9/21,11/15/21,11/27/21,
a037a532496,11/9/21,11/15/21,11/27/21,
05ccef0645c,11/10/21,11/15/21,11/27/21,
4c5371c3e3a,11/11/21,11/15/21,11/27/21,
338abae5bba,11/14/21,11/15/21,11/27/21,
